"dx=0.05 over [-20,20]"
max N: 10000
ln N,ln sigma 1,ln sigma 2,ln sigma 3
8.82907995256,-4.45115035182,-4.09474139123,-4.43250101433
8.82922635473,-4.45082363311,-4.09478189991,-4.43264653805
8.82937273547,-4.45096984781,-4.09265005332,-4.43277398434
8.82951909478,-4.45111244195,-4.09277495795,-4.43291485149
8.82966543268,-4.4512530439,-4.09284097565,-4.43293193791
8.82981174916,-4.45138802923,-4.09296038234,-4.43307693147
8.82995804424,-4.45130285161,-4.09308352593,-4.43320712703
8.83010431791,-4.4514476808,-4.09320185719,-4.43334285439
8.8302505702,-4.45153567763,-4.09333489304,-4.43342738226
8.8303968011,-4.45153560247,-4.09344410501,-4.4335736097
8.83054301062,-4.45166444935,-4.09355419356,-4.43371625555
8.83068919876,-4.45075563262,-4.09367599622,-4.43385888457
8.83083536554,-4.45088301922,-4.09382212647,-4.43394146502
8.83098151095,-4.45101116263,-4.09396810826,-4.43406103888
8.83112763501,-4.45115352734,-4.09409388838,-4.43419341176
8.83127373772,-4.45129099617,-4.0942065189,-4.43433841952
8.83141981909,-4.45143707029,-4.09431640704,-4.43448432379
8.83156587912,-4.45158247458,-4.09444978048,-4.43462917475
8.83171191782,-4.4517282822,-4.09458539335,-4.43476554735
8.8318579352,-4.45182203695,-4.09473138883,-4.43473572834
8.83200393126,-4.45196787113,-4.09486691056,-4.43484548064
8.832149906,-4.45206278516,-4.09501122451,-4.43491970419
8.83229585944,-4.45218369697,-4.09511839394,-4.4350243187
8.83244179159,-4.45232956349,-4.09525115421,-4.43499239536
8.83258770243,-4.45247079073,-4.095395547,-4.43513564981
8.832733592,-4.45261662628,-4.09552814539,-4.43525617698
8.83287946028,-4.45253301719,-4.09562954912,-4.43535386886
8.83302530728,-4.45188624802,-4.09573995019,-4.4354997131
8.83317113302,-4.45187986053,-4.09588444064,-4.43553673915
8.8333169375,-4.45198212341,-4.0959968848,-4.43567919878
8.83346272072,-4.45212353696,-4.09613655671,-4.43582441498
8.83360848269,-4.45226911431,-4.09626593792,-4.43594853465
8.83375422342,-4.45234256313,-4.09634309613,-4.43608058043
8.83389994291,-4.45244430704,-4.09648876049,-4.43620015668
8.83404564117,-4.45258973831,-4.09654531406,-4.4360923324
8.8341913182,-4.45257356241,-4.096687687,-4.4362356232
8.83433697402,-4.45271882908,-4.09675938754,-4.43631818704
8.83448260862,-4.45286119324,-4.09687123933,-4.43646368959
8.83462822202,-4.45300635122,-4.09698159983,-4.43660729636
8.83477381421,-4.45314088586,-4.09712150774,-4.43661960774
8.83491938522,-4.45305957968,-4.0972613047,-4.43647685593
8.83506493503,-4.45316245583,-4.09739251043,-4.43662180422
8.83521046366,-4.4533067933,-4.09753357071,-4.43676117986
8.83535597112,-4.45343429042,-4.09764271347,-4.43690668225
8.83550145741,-4.45356641575,-4.09778422116,-4.4370250965
8.83564692253,-4.45371185908,-4.09791678073,-4.43715403511
8.8357923665,-4.45356832093,-4.0980362154,-4.43729928071
8.83593778932,-4.45370824365,-4.09814734378,-4.43743935605
8.83608319099,-4.45385293181,-4.09825593207,-4.43758473992
8.83622857153,-4.4539857203,-4.09836990913,-4.43773010935
8.83637393093,-4.45413046946,-4.09849409003,-4.43787282026
8.8365192692,-4.45427580589,-4.09860443943,-4.43801637359
8.83666458636,-4.45424140692,-4.09874864543,-4.43815182121
8.8368098824,-4.45437736802,-4.09885778614,-4.43829700249
8.83695515733,-4.45452235714,-4.0972930774,-4.43833040108
8.83710041116,-4.4525762736,-4.0974103278,-4.43846442663
8.8372456439,-4.45201990923,-4.09755544303,-4.43860139791
8.83739085554,-4.45209770834,-4.09769220805,-4.43874373492
8.83753604611,-4.45224226723,-4.09781561231,-4.43888685054
8.83768121559,-4.45221877924,-4.09794953579,-4.43902794917
8.83782636401,-4.45230031017,-4.09809415595,-4.4390727306
8.83797149136,-4.45244543264,-4.09823434658,-4.4391939589
8.83811659765,-4.4525905195,-4.09812370637,-4.43914871573
8.83826168289,-4.45273560335,-4.09823571476,-4.43928456149
8.83840674708,-4.45237926862,-4.09835608533,-4.43942698502
8.83855179023,-4.45239928266,-4.09846851437,-4.43957154392
8.83869681234,-4.45253163021,-4.09860923601,-4.43965510889
8.83884181343,-4.45267595316,-4.09872227697,-4.43979971342
8.8389867935,-4.45281615015,-4.0988571033,-4.4399359641
8.83913175255,-4.45275990396,-4.0989985492,-4.43992871784
8.83927669059,-4.45164553176,-4.09913648378,-4.44003517667
8.83942160762,-4.45170532106,-4.09927622945,-4.44008307963
8.83956650366,-4.45129391164,-4.09941723067,-4.44021839749
8.8397113787,-4.45127811013,-4.09952881055,-4.44036209994
8.83985623276,-4.45142296419,-4.09963685468,-4.44018430663
8.84000106584,-4.45150513636,-4.09978166392,-4.43996991086
8.84014587795,-4.45160603141,-4.09989599539,-4.44011153043
8.84029066909,-4.45175045362,-4.10000416142,-4.44025631674
8.84043543927,-4.4518952207,-4.10014352221,-4.44032409582
8.84058018849,-4.45203983534,-4.10025252822,-4.44027481571
8.84072491676,-4.45218405278,-4.10038939818,-4.44041909095
8.84086962409,-4.45232473094,-4.10053351924,-4.44047872086
8.84101431048,-4.45246186903,-4.1006503362,-4.44061469101
8.84115897595,-4.45251240857,-4.10076526099,-4.44057166424
8.84130362048,-4.45265693733,-4.10030173028,-4.44026984879
8.8414482441,-4.4528002653,-4.10041248544,-4.44041119232
8.8415928468,-4.452923651,-4.10054209902,-4.44052182591
8.8417374286,-4.45306822578,-4.10067842953,-4.44065884338
8.8418819895,-4.45319186907,-4.10079648275,-4.44077075532
8.8420265295,-4.4532307043,-4.10072224417,-4.44091023389
8.84217104861,-4.45334948492,-4.10086184044,-4.44105326273
8.84231554684,-4.45349276106,-4.10098971591,-4.44116787824
8.8424600242,-4.45363558016,-4.1011322311,-4.44128958714
8.84260448068,-4.4537728146,-4.1012342972,-4.44143245159
8.8427489163,-4.45388424454,-4.10134211083,-4.44157688624
8.84289333106,-4.45402414549,-4.10145153122,-4.44172038789
8.84303772496,-4.45246452597,-4.10156468875,-4.44185692347
8.84318209802,-4.45260885997,-4.10169554308,-4.44188808474
8.84332645024,-4.45275305139,-4.10183469899,-4.44185580829
8.84347078163,-4.45289715772,-4.10189685245,-4.441997105
8.84361509218,-4.45303253681,-4.1020411209,-4.44213299498
8.84375938192,-4.45317600519,-4.10218531644,-4.44224846646
8.84390365084,-4.45331982756,-4.10228252281,-4.44200607105
8.84404789894,-4.45320565945,-4.10239409762,-4.4421462969
8.84419212624,-4.45323907569,-4.10252617164,-4.4422869467
8.84433633275,-4.45338249469,-4.10263944163,-4.44242975809
8.84448051846,-4.45341096026,-4.10244683317,-4.44246019801
8.84462468339,-4.45346142982,-4.10255581866,-4.44260275964
8.84476882753,-4.45360471125,-4.10266687071,-4.44274663836
8.8449129509,-4.45373488573,-4.10279119737,-4.44288986215
8.8450570535,-4.45383788707,-4.10293329802,-4.44298927273
8.84520113534,-4.45396807043,-4.10307258443,-4.44303580155
8.84534519642,-4.45406579212,-4.1031969578,-4.44317382949
8.84548923675,-4.45419202473,-4.10334064762,-4.44327902977
8.84563325634,-4.45420418879,-4.10313300373,-4.44335038364
8.84577725519,-4.45434278346,-4.10324747887,-4.44348850765
8.8459212333,-4.45441162489,-4.10337116662,-4.44357336341
8.84606519069,-4.45451344063,-4.10351434233,-4.4437157718
8.84620912736,-4.45465730393,-4.10279138869,-4.44373370325
8.84635304331,-4.45278442953,-4.10290267491,-4.4438767481
8.84649693856,-4.45292827116,-4.10304236344,-4.44402064324
8.8466408131,-4.4529945787,-4.10294645295,-4.44380403397
8.84678466695,-4.45312912039,-4.10305480568,-4.44394768905
8.8469285001,-4.45327294931,-4.10317110148,-4.44407269006
8.84707231257,-4.45298838443,-4.10331284237,-4.44401885978
8.84721610436,-4.45313144855,-4.10317376887,-4.44403735965
8.84735987547,-4.45312381275,-4.10141593918,-4.44417375837
8.84750362592,-4.4532425097,-4.10153007423,-4.44431571278
8.84764735571,-4.45331859957,-4.1016408566,-4.44445586209
8.84779106484,-4.45341440315,-4.10177444943,-4.44425396284
8.84793475333,-4.45355546799,-4.10191601689,-4.44435177024
8.84807842117,-4.45338721919,-4.10205547508,-4.44433374159
8.84822206837,-4.4535262148,-4.10216188089,-4.44441200879
8.84836569494,-4.45366928265,-4.10227483518,-4.4445484266
8.84850930089,-4.45380274692,-4.10232870845,-4.4444887379
8.84865288621,-4.45385459176,-4.10244525338,-4.44463178783
8.84879645093,-4.45399806857,-4.1025870338,-4.44472814689
8.84893999503,-4.45404167391,-4.10271872055,-4.44487150499
8.84908351853,-4.454183046,-4.10283607803,-4.4450147571
8.84922702144,-4.45415945821,-4.10295878414,-4.44502619415
8.84937050375,-4.45427854697,-4.10310131988,-4.44492294315
8.84951396549,-4.4544155106,-4.1031967002,-4.44505597951
8.84965740664,-4.45451261149,-4.10330430445,-4.44519941381
8.84980082722,-4.45355467259,-4.10341166873,-4.44534266325
8.84994422724,-4.45369324258,-4.10354241517,-4.44545268113
8.85008760669,-4.45383628578,-4.10365790063,-4.44559565249
8.85023096559,-4.45397609279,-4.10374308416,-4.44533872789
8.85037430394,-4.45410410847,-4.10385852826,-4.44547311634
8.85051762175,-4.45424215878,-4.10397187465,-4.44558285945
8.85066091902,-4.45438544883,-4.10408503588,-4.44572517887
8.85080419576,-4.45427128342,-4.10422700782,-4.44585979086
8.85094745197,-4.45436006581,-4.10417985744,-4.44593247743
8.85109068766,-4.45446590623,-4.10419072826,-4.44573526738
8.85123390285,-4.45459126017,-4.10430284072,-4.44587837713
8.85137709752,-4.45462281993,-4.10442167377,-4.44602098869
8.85152027169,-4.45475723525,-4.10452896654,-4.44616337971
8.85166342537,-4.45472901744,-4.10465886377,-4.44629131843
8.85180655855,-4.45487198776,-4.10479713271,-4.44640212146
8.85194967125,-4.45498718442,-4.10493128395,-4.44638883014
8.85209276348,-4.45513023865,-4.10462102471,-4.44599970341
8.85223583523,-4.45496138094,-4.10476213152,-4.44594527827
8.85237888651,-4.45504972351,-4.10489330192,-4.44605333294
8.85252191734,-4.45516578642,-4.10500000794,-4.44619636137
8.8526649277,-4.45530879538,-4.10513730094,-4.44633841622
8.85280791762,-4.45545136976,-4.10527274981,-4.44647786875
8.8529508871,-4.45557993607,-4.10541473266,-4.44660451004
8.85309383614,-4.45553858745,-4.1055244429,-4.44673657224
8.85323676475,-4.45567916713,-4.1056673649,-4.44687934663
8.85337967293,-4.45577895011,-4.10577671481,-4.44701907847
8.85352256069,-4.45592183478,-4.10591457547,-4.44716183257
8.85366542804,-4.45582837658,-4.10603072118,-4.44729757249
8.85380827498,-4.45585943073,-4.10617356676,-4.44743240786
8.85395110151,-4.45598789813,-4.10631368174,-4.44756933158
8.85409390766,-4.455778086,-4.10645194116,-4.44771197578
8.85423669341,-4.45557274938,-4.10656665895,-4.44784618607
8.85437945877,-4.45571465945,-4.10664142152,-4.44797088514
8.85452220376,-4.45585694487,-4.10675477625,-4.44811354714
8.85466492837,-4.45596173943,-4.10689452532,-4.44822668133
8.85480763262,-4.45610387388,-4.10695696274,-4.44836918401
8.8549503165,-4.45620078656,-4.10706442738,-4.44851184982
8.85509298003,-4.45632484924,-4.10720025788,-4.44865388904
8.85523562321,-4.45634748513,-4.10731008557,-4.44879534348
8.85537824604,-4.45648792513,-4.10743803695,-4.44879946948
8.85552084854,-4.45660936307,-4.10754455194,-4.44894150783
8.8556634307,-4.45672720857,-4.10765120083,-4.44908408845
8.85580599254,-4.45683315692,-4.10591855459,-4.44921647888
8.85594853405,-4.45687977252,-4.10599744809,-4.44928411637
8.85609105525,-4.45699523808,-4.10610590726,-4.44942531387
8.85623355614,-4.45710076322,-4.10624285241,-4.44954867038
8.85637603673,-4.45720906649,-4.10636289805,-4.4496869104
8.85651849702,-4.45734267435,-4.10647736765,-4.44981973382
8.85666093702,-4.45748396729,-4.10658438001,-4.44995791024
8.85680335673,-4.45762468048,-4.10669255154,-4.45009706346
8.85694575616,-4.45763101104,-4.10680118754,-4.45023604061
8.85708813531,-4.45775039732,-4.10694342116,-4.45011170397
8.8572304942,-4.45779971927,-4.10706806735,-4.45025141397
8.85737283283,-4.45794174723,-4.10717836723,-4.45039368515
8.85751515119,-4.45808404474,-4.10731124043,-4.45051836546
8.85765744931,-4.45822025243,-4.10742903987,-4.45064984077
8.85779972718,-4.45836244811,-4.10754659391,-4.45078862599
8.8579419848,-4.45826931148,-4.10766987925,-4.45087113298
8.8580842222,-4.4583810228,-4.10780471868,-4.45097939536
8.85822643937,-4.45852073695,-4.1079299399,-4.45108892787
8.85836863631,-4.45865210287,-4.1079568754,-4.45119169403
8.85851081303,-4.45877959659,-4.10806514943,-4.45133094754
8.85865296955,-4.45872191402,-4.10817125833,-4.45147309992
8.85879510586,-4.45886242973,-4.10828691927,-4.45160150199
8.85893722197,-4.45900446389,-4.10840156396,-4.45173901447
8.85907931788,-4.4590575273,-4.10854178921,-4.4516192235
8.85922139361,-4.45909765589,-4.1085632742,-4.451297562
8.85936344915,-4.45923264365,-4.10870209781,-4.45141326371
8.85950548452,-4.45937373417,-4.1088069852,-4.45129770105
8.85964749971,-4.45948826482,-4.1089178196,-4.45143673383
8.85978949475,-4.45960684069,-4.10903949291,-4.45138042025
8.85993146962,-4.45974880818,-4.10917368879,-4.45152225016
8.86007342433,-4.45977828689,-4.10914276624,-4.45162780868
8.8602153589,-4.45982462879,-4.10924999302,-4.4517687172
8.86035727333,-4.45996490562,-4.10936731232,-4.45190904882
8.86049916762,-4.46003011974,-4.10949620586,-4.45204873636
8.86064104177,-4.46002960743,-4.10926821968,-4.45194911582
8.86078289581,-4.46016800635,-4.1086751784,-4.45184628092
8.86092472972,-4.46024018787,-4.10878696387,-4.45198713419
8.86106654352,-4.46037504512,-4.10880677201,-4.45191813753
8.86120833721,-4.46051411559,-4.10894131707,-4.4520237239
8.8613501108,-4.4606540991,-4.10906558058,-4.45214851793
8.86149186429,-4.46079583422,-4.1091725595,-4.45228580467
8.86163359769,-4.46093733261,-4.10927934184,-4.45242681522
8.861775311,-4.4610786418,-4.10938601158,-4.45256847285
8.86191700424,-4.461045005,-4.10949179813,-4.45270999578
8.8620586774,-4.46109041197,-4.1095976019,-4.45285159799
8.86220033049,-4.46120030097,-4.10897281885,-4.45293891475
8.86234196352,-4.46133998465,-4.10911409636,-4.45279010454
8.86248357649,-4.46148027327,-4.10922008146,-4.45293146079
8.86262516941,-4.46158487412,-4.10932804587,-4.45307106913
8.86276674228,-4.46168953103,-4.10946677386,-4.45314266374
8.86290829512,-4.46179664272,-4.10957338558,-4.45328391828
8.86304982792,-4.46192852471,-4.10971261134,-4.4533580387
8.86319134069,-4.46206468918,-4.10973581158,-4.45340006674
8.86333283344,-4.46220095689,-4.10987575364,-4.45332419019
8.86347430617,-4.46234113625,-4.10998399617,-4.45346540674
8.86361575889,-4.46248077428,-4.11003664385,-4.45360184921
8.8637571916,-4.4626216277,-4.11017046685,-4.45373454128
8.86389860432,-4.46275882856,-4.11024513422,-4.4538198564
8.86403999704,-4.46290013882,-4.11036524571,-4.45395681156
8.86418136977,-4.46303158613,-4.11044059024,-4.45408291148
8.86432272251,-4.4631464267,-4.11056775849,-4.45422167274
8.86446405528,-4.46328737418,-4.11067651219,-4.45435898931
8.86460536808,-4.46342458202,-4.11078886311,-4.4545002636
8.86474666091,-4.46348474617,-4.11089514465,-4.4546414973
8.86488793377,-4.46361640898,-4.11100071336,-4.45478276642
8.86502918669,-4.46375703859,-4.11114163736,-4.45488507385
8.86517041965,-4.46387657555,-4.11127668933,-4.45496146985
8.86531163267,-4.46359050906,-4.11141765585,-4.45500648396
8.86545282575,-4.46373015613,-4.11155713065,-4.45507260419
8.8655939989,-4.46378207148,-4.11163894924,-4.45520400341
8.86573515212,-4.46391948554,-4.11174461562,-4.45534507972
8.86587628543,-4.4640605004,-4.1118656355,-4.45546986877
8.86601739881,-4.46418939672,-4.11198277171,-4.45556086385
8.86615849228,-4.46432926039,-4.11208810358,-4.45570193426
8.86629956586,-4.46368844693,-4.11219537989,-4.45584298561
8.86644061953,-4.46382310336,-4.11232649187,-4.45596977459
8.8665816533,-4.46396412526,-4.11246748656,-4.45611080168
8.86672266719,-4.46408949828,-4.11257905136,-4.45625180506
8.8668636612,-4.46423048915,-4.11271157285,-4.45636638153
8.86700463533,-4.46435033092,-4.11281046195,-4.45647564722
8.86714558959,-4.46425456607,-4.11293305541,-4.45655241379
8.86728652399,-4.46438022902,-4.11305124302,-4.45666515716
8.86742743852,-4.46452105443,-4.11310017821,-4.45680586015
8.86756833321,-4.46464492016,-4.11320529993,-4.45694673906
8.86770920804,-4.46475417032,-4.11334606112,-4.45701248116
8.86785006303,-4.46488817427,-4.11348454336,-4.45714812422
8.86799089818,-4.4649025071,-4.11362379538,-4.45726415086
8.8681317135,-4.46504230644,-4.11374574891,-4.45740298021
8.868272509,-4.46512546222,-4.113861771,-4.4575431659
8.86841328467,-4.46522935102,-4.1139668104,-4.45768394038
8.86855404053,-4.4653168159,-4.11408716082,-4.45781988174
8.86869477658,-4.46539463648,-4.11417793991,-4.45775035401
8.86883549283,-4.46553526594,-4.11428291892,-4.45789106796
8.86897618927,-4.4656697336,-4.11440636568,-4.45799921173
8.86911686593,-4.46581037026,-4.11401435776,-4.45811933488
8.8692575228,-4.46595054413,-4.11412228694,-4.45825741339
8.86939815988,-4.46584806886,-4.11423864187,-4.45839795608
8.86953877719,-4.46598866179,-4.1143525488,-4.45853786738
8.86967937473,-4.46606680977,-4.11427426,-4.45856967251
8.86981995251,-4.46620515216,-4.11438271944,-4.45870355238
8.86996051052,-4.46634568594,-4.11449256316,-4.45884284718
8.87010104879,-4.46645970927,-4.11460645948,-4.45898337344
8.8702415673,-4.46658639015,-4.11471243582,-4.45912382844
8.87038206607,-4.46658529174,-4.11484591071,-4.4592642579
8.8705225451,-4.46669660418,-4.11498627643,-4.45920797104
8.87066300441,-4.46682489128,-4.11510157785,-4.45930439043
8.87080344398,-4.4659705943,-4.11521109152,-4.45944475108
8.87094386384,-4.46609046638,-4.11534451047,-4.4595068686
8.87108426398,-4.46622930343,-4.1154764711,-4.45960317908
8.87122464441,-4.46622197224,-4.11560496545,-4.45962810951
8.87136500514,-4.46634192051,-4.11574429226,-4.45974424357
8.87150534617,-4.46648069007,-4.11588448995,-4.45955356063
8.8716456675,-4.46661644898,-4.1160170461,-4.45967502818
8.87178596915,-4.46675641833,-4.11596658979,-4.45888335616
8.87192625112,-4.46688255055,-4.11610108374,-4.45896426494
8.87206651341,-4.46702127248,-4.11623010364,-4.45877948944
8.87220675603,-4.46711241543,-4.11634108064,-4.45891689434
8.87234697898,-4.46723301605,-4.11647829399,-4.4589928696
8.87248718228,-4.46737123854,-4.11659700132,-4.45911106192
8.87262736592,-4.46747435656,-4.11670357954,-4.45925017442
8.87276752991,-4.46761348227,-4.1168435238,-4.45938414355
